ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre de la descarga 1,URL de la descarga 1
,simple,ABA001,ARROZ POLLITO 5KG,1,0,visible,,,,,taxable,,1,,,0,1,"5,000",,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ABA003,NEPE 35KG,1,0,visible,,,,,taxable,,1,,,0,1,"35,000",,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ABA004,SAL ROJA 20 KILOGRAMO,1,0,visible,"Es una mezcla de agua marina con el alaea, una arcilla volcánica de la isla de Molokai. Esta mezcla se purifica, y se deja evaporar lentamente en pequeños estanques. Los cristales que se desarrollan así, contienen una alta proporción de hierro, y más de 80 minerales distintos.","Es una mezcla de agua marina con el alaea, una arcilla volcánica de la isla de Molokai. Esta mezcla se purifica, y se deja evaporar lentamente en pequeños estanques. Los cristales que se desarrollan así, contienen una alta proporción de hierro, y más de 80 minerales distintos.",,,taxable,,1,,,0,1,"20,000",,,,1,,,,Condimentos,,,,,,,,,,,,0,,,,,,
,simple,ABA005,MELAZA CUÑETE 20 KG,1,0,visible,,,,,taxable,,1,,,0,1,"20,000",,,,1,,,,Panadería,,,,,,,,,,,,0,,,,,,
,simple,ABA006,ABA MULTIPOROPOSITO 35KG,1,0,visible,Producto alimenticio granulado resultante de la mezcla final de materias primas que pueden contener o no aditivos no nutricionales.,Producto alimenticio granulado resultante de la mezcla final de materias primas que pueden contener o no aditivos no nutricionales.,,,taxable,,1,,,0,1,"35,000",,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG002,TORONTO CHOCOLATE 36X9GR,1,0,visible,Bombones de chocolate y avellana,Bombones de chocolate y avellana,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG003,BOCADILLO DE GUAYABA GIANVALENTINA 50UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG004,GALLETAS AJONJOLI SILUET PAQ,1,0,visible,Galletas siluet integrales con ajonjoli Superior 252 g,Galletas siluet integrales con ajonjoli Superior 252 g,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG005,BOCADILLO DE PIÑA 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG006,BOCADILLOS DE GUAYABA 12UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG007,GALLETAS AVENA Y MIEL SILUET PAQ,1,0,visible,"Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde","Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG008,BOCADILLOS DE GUAYABA 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG009,BOCADILLOS DE PLATANO 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG010,BOLI BULLS FAMILIAR 60GR UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG011,GALLETAS MANZANA SILUET PAQ,1,0,visible,"Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde","Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG012,BOMBONERA CORAZON DORADO WIMMYS 5UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG013,BOMBONERA CORAZON ROJO WIMMYS 5UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG014,BOMBONERA CORAZON ROJO WIMMYS 8UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG015,BOMBONERA CORAZON DORADO WIMMYS 8UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG016,BOMBONERA ROSA WIMMYS 4UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,84.66,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG017,CARAMELOS BIN BIN KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG018,CARAMELOS BOLON KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG019,CARAMELOS CHUPIFIESTA BOLON 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG020,CARAMELOS CHUPIFIESTA BOLON 80UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG021,CARAMELOS SURTIDOS 1KG,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG022,CARAMELOS SURTIDOS 100UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG023,CHEESY BULLS 85G UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG024,CHESSE CRONCH 150G UND,1,0,visible,"Es un snack ideal para comer en casa, en clases o en la oficina.","Es un snack ideal para comer en casa, en clases o en la oficina.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG026,RIKITI CHOCO MANI 5X130GR,1,0,visible,RIKITI® es una barra de chocolate con leche y pedacitos de maní.,RIKITI® es una barra de chocolate con leche y pedacitos de maní.,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG027,CHOCOLATE BITTER S/AZUCAR 30X30GR,1,0,visible,Ideales para incorporar en productos horneados y para utilizar como decoración. ,Ideales para incorporar en productos horneados y para utilizar como decoración. ,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG028,CHOCOLATE S/AZUCAR TORRAS 75GR UND,1,0,visible,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,,,taxable,,1,,,0,1,,,,,1,,,59.37,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG029,CHOCOLATE CON LECHE HERSHEY´S CAJA 18UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG030,TOCY BULLS 45G UND,1,0,visible,"Es un snack ideal para comer en casa, en clases o en la oficina.","Es un snack ideal para comer en casa, en clases o en la oficina.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG031,CHUPETAS BIG BOM CHOCOLATE Y CARAMELO 48UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG032,CHUPETAS BIG BOM WHITE URBAN 48UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG033,CHUPETAS SURTIDAS OSITOS 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG034,CHOCOLATE LECHE S/AZUCAR 30X30GR,1,0,visible,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG035,CHOCOLATE BLANCO S/AZUCAR 30X30GR,1,0,visible,Ideales para incorporar en productos horneados y para utilizar como decoración. ,Ideales para incorporar en productos horneados y para utilizar como decoración. ,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG036,GALAK CHOC BLANCO 5X130GR,1,0,visible,Es una tableta de chocolate blanco con leche.,Es una tableta de chocolate blanco con leche.,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG038,SAVOY CHOC CON LECHE 5X130GR,1,0,visible,"Es una tableta de chocolate con leche en formato familiar o para el consumo en el hogar ideal para compartir, hecho con cacao 100% venezolano","Es una tableta de chocolate con leche en formato familiar o para el consumo en el hogar ideal para compartir, hecho con cacao 100% venezolano",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG039,MEGA BOLI BULLS 75G UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG040,CRICRI CHOC ARROZ 5X123GR,1,0,visible,Tableta de chocolate con arroz inflado.,Tableta de chocolate con arroz inflado.,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG041,PIRULIN ESTUCHE DE LUJO 120GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG042,PIRULIN LATA PEQUÑA LIMON 190GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG043,PIRULIN LATA GRANDE 300GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG044,PLATANITOS BULLS 75G UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG045,POP BULLS 110GR UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG046,NUTKAO 3KG,1,0,visible,"La crema de cacao Nutkao con avellanas es una crema de relleno de sabor dulce y delicado, excelente para rellenar ","La crema de cacao Nutkao con avellanas es una crema de relleno de sabor dulce y delicado, excelente para rellenar ",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG047,TURRON DE MANI GIANVALENTINA 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG048,TURRON BLANCO GIANVALENTINA 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG049,PIRULIN LATA PEQUEÑA 190GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG050,GALLETAS FRUTOS ROJOS SILUET PAQ,1,0,visible,"Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde","Endulzadas con extracto de Stevia para cuidar de ti. Encuéntralas en sus sabores de sal: Ajonjolí, Linaza; y en sus sabores de dulce: Frutos rojos, Manzana verde",,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG051,PONQUE CHOCO CUP,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG052,GALLETAS KRISPIZ 228GR,1,0,visible,Galletas con chispas de chocolate. ,Galletas con chispas de chocolate. ,,,taxable,,1,,,0,1,,,,,1,,,66.7,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG054,FULLKAT X-TREME 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG055,TURRON BLANCO 24UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG057,TURRON BLANCO 2UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG058,POP BULLS 110GR DE 24UNDS,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG059,RIKITO QUESO 40 GRAMOS,1,0,visible,Snack Rikito saborisado con queso,Snack Rikito saborisado con queso,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG060,TOSTONES TOM CON AJO 80GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG061,PALITOS TOM 800GR,1,0,visible,Platanos tostados en forma de laminas delgadaz. Snack saludable por su bajo contenido de grasas destaca en el plátano la cantidad de folatos que contiene,Platanos tostados en forma de laminas delgadaz. Snack saludable por su bajo contenido de grasas destaca en el plátano la cantidad de folatos que contiene,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG062,TURRON MANI 2UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,35.18,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG063,TURRON CHOCOLATE LECHE ST. MORITZ 100GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG064,FLAQUITO NAVIDAD NEVADO ST. MORITZ 4X30GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG065,FLAQUITO ESTUCHE ST. MORITZ 4X30GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG066,FLAQUITO ENVASE ST. MORITZ 240GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG067,DUNGA CHOCOLATE LECHE ST. MORITZ 35GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG070,FROGGIE ST. MORITZ BOLSA 80GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG072,PANDORO C/CHOCOLATE ST. MORITZ 600GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG073,FLAQUITO NEVADO DISPLAY 12X30GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG075,GRAGEADO NAVIDAD PASAS ST. MORITZ 85GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG076,PASSION NOIR 56% CACAO DISPLAY 12UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG077,PASSION NOIR 70% CACAO DISPLAY 12UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG079,FLAQUITO NEVADO ENVASE ST. MORITZ 240GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG080,DUNGA MALTA 35GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG081,OBLEAS 50UND,1,0,visible,"Hoja delgada hecha con harina, sal y agua, que se utiliza como cubierta o base de algunos dulces","Hoja delgada hecha con harina, sal y agua, que se utiliza como cubierta o base de algunos dulces",,,taxable,,1,,,0,1,,,,,1,,,84.66,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG082,PANETTONE CLASSIS BAUDUCCO 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Panadería,,,,,,,,,,,,0,,,,,,
,simple,ACG084,MARSHMALLOWS BLANCO Y ROSA 120GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG085,MARSHMALLOWS BLANCO 120GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG086,MARSHMALLOWS MIXTO 270GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG087,CHOCOLATE S/AZUCAR 30GR UND,1,0,visible,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,Es una opción segura que ofrece diversas propiedades como: menor valor calórico,,,taxable,,1,,,0,1,,,,,1,,,40.68,Repostería,,,,,,,,,,,,0,,,,,,
,simple,ACG088,RIKITO PICANTE 40 GRAMOS,1,0,visible,Snack Rikito saborisado con chile,Snack Rikito saborisado con chile,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG090,SALTICAS SALADAS 70 GRAMOS,1,0,visible,"Galletas que se destacan por su sabor saladito y gran versatilidad. Combínalas con mermeladas, quesos, etc.","Galletas que se destacan por su sabor saladito y gran versatilidad. Combínalas con mermeladas, quesos, etc.",,,taxable,,1,,,0,1,,,,,1,,,12.09,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG091,TOSTONES TOM 80GR UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,ACG092,CHOCOLATE C/STEVIA TORRAS 125GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Repostería,,,,,,,,,,,,0,,,,,,
,simple,AHP001,PAPEL HIGIENICO BLOOM 500H,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP002,PAPEL HIGIENICO ELITE COLOR 200H,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP003,PAPEL HIGIENICO ELITE GOLD 225H,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP004,PAPEL HIGIENICO SUTIL 260H,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP005,PAPEL HIGIENICO SUTIL 400H,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP007,SERVILLETA ELITE GOLD 200UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP008,SERVILLETA ELITE ULTRA 225UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP009,SERVILLETA GARDENIA 50UND,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AHP012,TOALLIN ABSORBENTE SUTIL BLANCO,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL001,DETERGENTE SOFT LAVANDA 500GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL002,JABON PURO PARA LAVAR 200GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL003,DETERGENTE FLORAL 400GRS,1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,75.86,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL004,DETERGENTE FLORAL 900GR,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL005,SUAVIZANTE LAS LLAVES BEBE 530CC,1,0,visible,"Suavizante Las Llaves con formula suave y fresca ideal para el cuidado de la ropa al momento de lavarla, dejando una fragancia deliciosa a bebé","Suavizante Las Llaves con formula suave y fresca ideal para el cuidado de la ropa al momento de lavarla, dejando una fragancia deliciosa a bebé",,,taxable,,1,,,0,1,,,,,1,,,112.88,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL006,LAVAPLATOS LIQ LAS LLAVES 500CC,1,0,visible,"El lavaplatos líquido ideal para el uso diario que corta la grasa, elimina el 99.9% de las bacterias y, además, cuida de tus manos porque contiene vitamina E y calcio.","El lavaplatos líquido ideal para el uso diario que corta la grasa, elimina el 99.9% de las bacterias y, además, cuida de tus manos porque contiene vitamina E y calcio.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL007,JABON MULTIUSO CREMA 250GR,1,0,visible,Es una panela de jabon de aseo personal o de limpieza del hogar.,Es una panela de jabon de aseo personal o de limpieza del hogar.,,,taxable,,1,,,0,1,,,,,1,,,87.96,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL008,JABON MULTIUSO CREMA 500GR,1,0,visible,Es una panela de jabon de aseo personal o de limpieza del hogar.,Es una panela de jabon de aseo personal o de limpieza del hogar.,,,taxable,,1,,,0,1,,,,,1,,,162.72,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL009,DESINFECTANTE MAREA CRISTALINA 1LT,1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,135.6,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL010,DESINFECTANTE BOSQUE SERENO 1LT,1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL011,DESINFECTANTE BRISA TROPICAL 1LT,1,0,visible,"Es un producto que permite eliminar las bacterias, los virus o los microorganismos.","Es un producto que permite eliminar las bacterias, los virus o los microorganismos.",,,taxable,,1,,,0,1,,,,,1,,,135.6,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL012,JABON LAS LLAVES BEBE 160GR,1,0,visible,Es una panela de jabon de aseo personal o de limpieza del hogar.,Es una panela de jabon de aseo personal o de limpieza del hogar.,,,taxable,,1,,,0,1,,,,,1,,,40.31,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL013,JABON LAS LLAVES FLORAL 200GR,1,0,visible,Es una panela de jabon de aseo personal o de limpieza del hogar.,Es una panela de jabon de aseo personal o de limpieza del hogar.,,,taxable,,1,,,0,1,,,,,1,,,40.31,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL014,DETERGENTE MULTICLEAN 400GRS,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL015,DETERGENTE MULTICLEAN 900GRS,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL016,DETERGENTE ARIEL 750RS,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AL017,SUAVIZANTE DOWNY FLORAL 700CC,1,0,visible,,,,,taxable,,1,,,0,1,,,,,1,,,,Víveres,,,,,,,,,,,,0,,,,,,
,simple,AMG001,ACEITE DE OLIVA E/V ANTICO 750ML,1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,,,
,simple,AMG002,ACEITE DE OLIVA OLIOARTE 500ML,1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,393.25,Aceites,,,,,,,,,,,,0,,,,,,
,simple,AMG003,ACEITE DE OLIVA OLIOARTE 1LT,1,0,visible,"El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.","El aceite de oliva extra virgen es una de las estrellas de la llamada dieta mediterránea, considerada por muchos expertos la forma más saludable de alimentarse para la longevidad.",,,taxable,,1,,,0,1,,,,,1,,,702.58,Aceites,,,,,,,,,,,,0,,,,,,
,simple,AMG004,ACEITE DE COCO EL NEGRITO 150ML,1,0,visible,"Producto artesanal prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.","Producto artesanal prensado en frío, permite diversas preparaciones saludables, conservando las propiedades del coco.",,,taxable,,1,,,0,1,,,,,1,,,154.66,Aceites,,,,,,,,,,,,0,,,,,,
,simple,AMG005,ACEITE DE COCO EL NEGRITO 300ML,1,0,visible,"El aceite de coco es un aceite vegetal que, al tratarse de una sustancia grasa, contiene alrededor del 90% de los ácidos saturados al extraerlo de la pulpa o la carne de los cocos. Tiene propiedades antibacterianas y antioxidantes.","El aceite de coco es un aceite vegetal que, al tratarse de una sustancia grasa, contiene alrededor del 90% de los ácidos saturados al extraerlo de la pulpa o la carne de los cocos. Tiene propiedades antibacterianas y antioxidantes.",,,taxable,,1,,,0,1,,,,,1,,,,Aceites,,,,,,,,,,,,0,,,,,,
